"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","SDctrl","conv.pass","hd.pass","CI.pass","ld.pass","all.pass","compound_name"
"P27487","Poly2",0.208882940548919,-0.00470331724575381,0.0031932649901394,NA,NA,0.0149700015342269,-462.56,0.165259271766493,0.207365817747494,0.209062863353125,TRUE,3.89471462173875,3.73137802747592,4.05000041136501,0.239002866421579,0.0131870039102643,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P35613","Exp3",0.171499137418299,NA,6.26725772780705,0.24236085381606,NA,0.0125504452302917,-492.18,0.5423688040204,0.24236089107825,0.24241009268125,TRUE,4.02990648178657,3.95563115943786,4.09830874503578,0.267510983141833,0.0124924890693509,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P49767","Exp3",-0.180726311347506,NA,12.2006527403171,0.215468795544189,NA,0.0114203771874099,-508.03,0.236069343602419,0.215468795544166,0.214493336884375,FALSE,4.64135279161467,4.60226703216213,4.67667480858756,0.191652582509555,0.0104787175530225,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P55774","Exp3",-0.143194504929934,NA,6.58757506646548,0.207674565907642,NA,0.00661994224971657,-599.64,0.877647723009437,0.207674561543211,0.207599491273437,FALSE,4.62530837242833,4.54896055105826,4.694738751228,0.194359606774004,0.0067568500397009,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"P80188","Poly2",0.273397342696782,0.0114465978521063,-0.00500287947026145,NA,NA,0.0277651173146889,-358.78,0.780989113488273,0.277719878871604,0.273296136946875,FALSE,4.66942609954601,4.49643478786899,4.83430755879055,0.217765902317497,0.028452322706103,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q07325","Exp3",0.173589071498206,NA,11.8004796656897,0.20460565605427,NA,0.0110559039171048,-513.48,0.941699634304026,0.204605656054305,0.20467229515,TRUE,4.75108071840631,4.70373038336631,4.79429415958768,0.22678410298421,0.0113397678137543,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q12805","Exp3",-0.172272028117755,NA,7.86301277478827,0.725643011559703,NA,0.0308748901608442,-340.95,0.825992507725361,0.725643009430957,0.724574380321875,FALSE,4.27684324295645,4.2187388815623,4.32951641340596,0.662824600000187,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q14393","Poly2",0.36979336997197,0.029967588197974,-0.0107323072009877,NA,NA,0.0204707607522033,-409.98,0.707063461898281,0.381648390489854,0.36958616099375,FALSE,3.80098917020908,3.71441085831114,3.88455321497635,0.328644639489343,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q15113","Poly2",0.711255453413493,0.052582839316432,-0.0194907053474849,NA,NA,0.0577511658394422,-235.74,0.81411826624358,0.731906888074925,0.71141864180625,FALSE,4.13050966110884,4.01387980448367,4.2424365722469,0.595916310127366,0.0597137758423894,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q15389","Exp3",-0.148004714778455,NA,4.54806993933232,0.40025197036061,NA,0.0223108850848201,-395.52,0.905630132369328,0.400249641901962,0.399877105853125,FALSE,4.23319359578876,4.13438448476409,4.32337584105609,0.355255335683485,0.023825552412366,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q15582","Poly2",0.921391838365141,0.0116461613682661,-0.00434501952709808,NA,NA,0.0195911919695139,-417.36,0.201604980138337,0.925959348859136,0.921664996259375,FALSE,4.61904050831083,4.46816382611345,4.76326570632083,0.882482612320347,0.0176095336025502,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q16610","Poly2",0.52943411775755,0.0247802850992297,-0.00975706516116452,NA,NA,0.0286591306351181,-353.46,0.378097121184054,0.539036174385844,0.529790218275,FALSE,3.99944169347551,3.88154598920548,4.11244598706734,0.472471957004764,0.0281443240762711,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q86WN2","Poly2",0.206973183610619,0.00180114872413568,-0.00121179811961617,NA,NA,0.00866990696732205,-554.32,0.402618297547164,0.207556690540466,0.206690582353125,FALSE,4.62835834138672,4.42567458521422,4.82096887183047,0.189350768418481,0.00808692924750504,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q99988","Exp3",-0.167026153711618,NA,8.59228311424925,0.841142829666866,NA,0.0243434861604672,-380.88,0.984219082606538,0.841142829361021,0.84026165130625,FALSE,4.32145274944392,4.26713347883902,4.37073578448111,0.791574678985316,0.0230657665448082,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q9H2A7","Poly2",0.672227262965219,0.0408734196879984,-0.0158281798338816,NA,NA,0.0476885832597554,-267.91,0.924730619499728,0.6881256391329,0.67244693574375,FALSE,4.06226022284989,3.94315407736229,4.17644784664421,0.577069769224239,0.0481210883775105,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"Q9Y4X3","Poly2",0.21703132656081,0.00699394410160974,-0.00301221530424552,NA,NA,0.0160152900998053,-451.22,0.691043283079192,0.219682571121724,0.216876723164063,FALSE,4.62974096239273,4.46135444973579,4.79031443339152,0.184846142964452,0.0163921801798815,TRUE,TRUE,TRUE,TRUE,TRUE,"5,8,11-Eicosatriynoic acid"
"O75509","Exp2",-0.0286551186297815,NA,NA,0.198039895965599,NA,0.00802954823162174,-568.18,0.666782468170111,0.179929667275605,0.198293060540625,FALSE,2.90269699802972,2.59098903454407,3.21164140123366,0.182233964077382,0.00793993953786459,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"O95633","Exp3",-0.130894720272425,NA,1.45106671566502,0.387993803733033,NA,0.0180674941014516,-430.96,0.125594452208916,0.2868869581028,0.3881075038375,FALSE,1.53517030565001,1.41949747614552,1.64588777326549,0.351972515634597,0.0166062859794702,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P01033","Exp5",0.320436954184278,0.794075067162236,2.71827677259643,1.00933033149964,NA,0.0232030500573462,-387.98,0.365872568782806,0.86350311177586,1.009581850275,FALSE,1.87705763654866,1.79261965385695,1.95693718555001,0.963175750160308,0.0222262948818851,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P01137","Poly2",0.228556024768423,-0.0105273100501792,0.00110864633684476,NA,NA,0.00902861963503626,-547.51,0.515095087246579,0.205741301348161,0.228301224853125,FALSE,2.2933697233077,1.96034474867169,2.67941822628932,0.210243985583052,0.0093197286424761,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P02778","Exp2",-0.0890507960743639,NA,NA,0.292584551699906,NA,0.0381865725370203,-306.21,0.875089392115437,0.217178584980708,0.2931092978375,FALSE,3.36968310092421,3.03429953745721,3.69532699415459,0.216736152763459,0.0407131069923941,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P03956","Exp2",-0.140420003888466,NA,NA,0.309621519120956,NA,0.0316903600149997,-337.54,0.806003680025765,0.193522801650508,0.309131097259375,FALSE,1.64530939388759,1.47611528684187,1.8105715142267,0.245750377229376,0.0339081982301515,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P07585","Poly2",0.380198138378879,-0.030829590109094,0.00314515187255649,NA,NA,0.0144650641480024,-468.32,0.305862076071632,0.312246898054393,0.3798550589,FALSE,1.06529027498649,0.938855325947821,1.19604316746312,0.350924930603995,0.0145943205444186,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P08254","Exp3",-0.191988215796176,NA,3.01296062290119,0.480003583539462,NA,0.039880857787416,-297.95,0.93255479441435,0.368716787456228,0.480937665634375,FALSE,2.94485722725028,2.83942493767287,3.04144193364003,0.401175950059543,0.042815567895075,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P08581","Exp2",-0.0323930308656505,NA,NA,0.246348831054221,NA,0.0112245994144636,-511.9,0.520366114539457,0.221038323117865,0.246580807103125,FALSE,2.91776116722239,2.60710004884335,3.22532268320027,0.224131608274198,0.0111296759614719,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P09237","Exp2",-0.0830577274606238,NA,NA,0.655393567944246,NA,0.0751725399658648,-192.42,0.962571414946467,0.496339277496093,0.6552881972125,FALSE,3.13986604630663,2.82518509455643,3.44652055713544,0.50494311728077,0.0802417729161666,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P09341","Exp2",-0.0710117606880685,NA,NA,0.418653289413594,NA,0.03946574941716,-300.67,0.888227241782007,0.330095544772336,0.4192245739625,FALSE,2.91833172196991,2.61804678863812,3.21233828526617,0.34029307512818,0.0420948465879916,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P09603","Exp2",-0.0298213197893551,NA,NA,0.283234922271781,NA,0.00853689570593595,-557.89,0.565453538599403,0.256331409842245,0.283261483884375,FALSE,2.08156436230026,1.85902335053042,2.30263607684945,0.266187692472503,0.00880124983711227,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P0DJI8","Exp2",-0.149081410766848,NA,NA,0.286601269891115,NA,0.0335958861281576,-327.73,0.974176548364878,0.174016268807906,0.286837476884375,FALSE,1.78477068449779,1.60147501681262,1.96318403799543,0.21964570462806,0.0372123570697825,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P13500","Poly2",0.805286760259074,-0.00535065117677571,-0.00919294854455823,NA,NA,0.040282488634139,-296.26,0.129634881057916,0.684409465993684,0.8065850904,FALSE,2.65978413561568,2.49606192888248,2.81487844356596,0.726020113131722,0.0409281978417086,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P16035","Exp2",-0.0682910197409354,NA,NA,0.955705662214221,NA,0.0311120909585234,-340.63,0.576668450650908,0.760438124836144,0.95458416374375,FALSE,1.00423690888052,0.897283929916586,1.11041324374763,0.892359981826703,0.0328395841816115,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P17936","Exp2",-0.132231024050924,NA,NA,0.339947794125811,NA,0.0393457631517126,-301.18,0.984468008755889,0.218381492028927,0.3397760283375,FALSE,1.99611205871047,1.79312296100283,2.1937876396268,0.261084502034075,0.043847188747418,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P36222","Lin",-0.0553381111842209,NA,0.722471469609713,NA,NA,0.0653433060716609,-215.96,0.969019670600535,0.537266811918618,0.722347413571875,FALSE,2.36384411450612,2.01021348117327,2.86864925176422,0.591660801428553,0.0709185282679039,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P49767","Exp2",-0.0233780406518492,NA,NA,0.198346575093151,NA,0.0100528139372011,-530.43,0.817973746323116,0.183419274083324,0.198193943884375,FALSE,4.60843989552225,4.13167833118304,5.07993856070939,0.178088316009973,0.0104787175530225,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P80098","Lin",-0.0333204671386134,NA,0.344163466957766,NA,NA,0.030748515703321,-342.6,0.418200051731842,0.232647089212768,0.343879079884375,FALSE,1.85415823364658,1.63006401725481,2.14982421006604,0.282382048477733,0.0319102278104137,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"P80188","Exp2",-0.0726837828104875,NA,NA,0.256993394139595,NA,0.0257489225076298,-372.42,0.994402891258099,0.201500834280797,0.256996743946875,FALSE,3.07647313079914,2.76422345362887,3.38178365633969,0.205498898931615,0.028452322706103,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q12805","Hill",2.34980034942453,0.474481848618839,0.708345443326331,1.91818535979274,NA,0.0299850132113428,-344.9,0.68547287559022,0.524255217910864,0.708274987321875,FALSE,1.22017294693232,1.15714299740082,1.27908415235121,0.648304960899189,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q14393","Hill",3.56206002093347,0.20531475953728,0.352797671512554,1.97154837332697,NA,0.0196648180345526,-415.78,0.70784156017661,0.224755776370135,0.35328676799375,FALSE,1.4770614016207,1.42573335158169,1.52418391454869,0.313957131924645,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q15113","Exp2",-0.102814687897379,NA,NA,0.694581737644738,NA,0.0547178808802155,-245.78,0.976709989191973,0.492360604365258,0.69511924880625,FALSE,1.65861835941234,1.48342117415409,1.83071117277927,0.585683487045819,0.0597137758423893,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q15582","Hill",2.71922258767944,0.740791186204052,0.904855772727961,2.35270205475528,NA,0.0177329230015469,-433.15,0.388777494982933,0.786271325097725,0.905365603259375,FALSE,1.45509772076992,1.38958183768046,1.51589518959383,0.869899757256281,0.0176095336025502,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q16610","Poly2",0.513836079114858,-0.0611228913877051,0.00571998768413166,NA,NA,0.0262135914610778,-368.44,0.808503391306978,0.373340354975514,0.513490825275,FALSE,0.947373754980027,0.837003842852279,1.06059133121157,0.461063642352844,0.0281443240762711,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q16663","Exp2",-0.0625154891258075,NA,NA,0.229713280702209,NA,0.02666857695315,-366.52,0.917788615930639,0.186346182565691,0.230169674525,FALSE,4.18502447726134,3.76547844004323,4.59383284013304,0.1768325206187,0.0289347305182808,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q99988","Exp2",-0.0240115904159482,NA,NA,0.8241377961589,NA,0.0225767442011181,-394.5,0.218948903734176,0.760500035386285,0.82396225830625,FALSE,2.35603760645081,2.10570138627196,2.60487585844698,0.778808769904014,0.0230657665448082,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q9BY76","Poly2",0.663857445566395,0.0184452120922606,-0.0194752535378853,NA,NA,0.0310999740490602,-339.73,0.498666885788789,0.507448085082803,0.66379614315,FALSE,2.32320270098952,2.22821819612703,2.41353688420362,0.60159619505188,0.0323978181261041,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q9H2A7","Lin",-0.0518064883327969,NA,0.657603343544958,NA,NA,0.0455089958606781,-276.74,0.644890649594573,0.484218261681355,0.65614754274375,FALSE,1.78498477007273,1.57842249744263,2.0538724898435,0.565129551022394,0.0481210883775105,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"Q9NP84","Exp2",-0.0343969585752348,NA,NA,0.282992968409532,NA,0.0180107647426653,-432.46,0.130507026230503,0.252220294355656,0.282405277571875,FALSE,4.02744266549086,3.61753632359409,4.43164169671196,0.246383748086544,0.0169361909081906,TRUE,TRUE,TRUE,TRUE,TRUE,"Cycloheximide"
"O95633","Exp3",-0.0960217940103181,NA,2.53388320975214,0.387331016027052,NA,0.0166720758637232,-444.47,0.767687698335604,0.337110045439914,0.3881075038375,FALSE,3.98781578829337,3.81422257361679,4.1490529233926,0.354763352110054,0.0166062859794702,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P08254","Exp3",-0.17128648986191,NA,3.9455776271462,0.479816974403645,NA,0.0406136120702331,-294.89,0.635186936429015,0.304847097217319,0.480937665634375,FALSE,3.79441023241429,3.69187370384296,3.88768721686574,0.399710441493909,0.042815567895075,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P0DJI8","Exp3",-0.202448304397535,NA,34.9728213594616,0.285187815231397,NA,0.0368530320459469,-311.21,0.486844642277525,0.208552728819128,0.286837476884375,FALSE,4.76833550797945,4.75443923579049,4.78064458483229,0.213131412792481,0.0372123570697825,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P13500","Exp3",-0.190402981996895,NA,17.902297349323,0.805131912591459,NA,0.0396573757601032,-298.89,0.683123598521872,0.669818073800643,0.8065850904,FALSE,4.62251487372586,4.59400541322006,4.6480676109156,0.727270338879794,0.0409281978417086,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P15692","Exp3",0.202419255554344,NA,9.75833531660996,0.379078968368266,NA,0.0288480514255841,-352.35,0.346627809000322,0.780457017831802,0.376811445728125,TRUE,4.02818511319986,3.97891371259663,4.07334547504701,0.434507548579293,0.0255403442984307,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P16035","Exp3",-0.101995102644167,NA,3.15381399958369,0.953994315805854,NA,0.0324740684490279,-332.46,0.419451816176115,0.860078403237013,0.95458416374375,FALSE,4.21622561804855,4.06965519169689,4.35159927849468,0.889636026845694,0.0328395841816115,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P17936","Exp3",0.206534664705165,NA,12.0935176733735,0.336024178115064,NA,0.0458192409457946,-274.63,0.436379295329279,0.787840106982795,0.3397760283375,TRUE,4.31724811322626,4.27632618911379,4.35525600418696,0.431414510229089,0.043847188747418,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P78556","Exp3",0.153931265679575,NA,6.80320483829457,0.618880924110309,NA,0.0330122846389152,-329.7,0.863274647528869,0.700371392673659,0.61908836374375,TRUE,4.64238748953776,4.56264998036038,4.71567674187512,0.68511293302158,0.0318974223374429,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"P80098","Poly2",0.342545397257892,0.0487855178505289,-0.0139783537937063,NA,NA,0.0320749715335425,-334.54,0.291675912381019,0.256513967852224,0.343879079884375,FALSE,4.49075862852393,4.39966551476721,4.57892136880476,0.27972913681729,0.0319102278104137,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"Q12805","Exp3",-0.131353204160075,NA,4.25491188706906,0.707215116063089,NA,0.0311113222537134,-339.66,0.58582359451814,0.616180414253565,0.708274987321875,FALSE,4.32809503470855,4.21611907869132,4.4304163081451,0.646052342814448,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"Q14393","Exp3",-0.179371766804978,NA,8.91661031643439,0.350550068787604,NA,0.0209323285379049,-406.24,0.250558103451303,0.272255663135312,0.35328676799375,FALSE,4.38837036881299,4.33152829104623,4.43928287146558,0.31142211091794,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"Q9BY76","Exp3",0.190642570083917,NA,12.5038902769339,0.663365792378979,NA,0.0331086562123654,-329.21,0.671627727357127,0.905730317519873,0.66379614315,TRUE,4.3480211317235,4.30778041694693,4.38475120169575,0.730013455574731,0.0323978181261041,TRUE,TRUE,TRUE,TRUE,TRUE,"CLIOQUINOL"
"O95633","Exp3",-0.196073687488267,NA,12.136298300952,0.38859903224037,NA,0.0176565086557122,-434.83,0.380830773731224,0.377963375599734,0.3881075038375,FALSE,4.20696093696146,4.16971514868222,4.24054010294702,0.352794486526076,0.0166062859794702,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P01033","Exp3",-0.187333040046635,NA,18.7600422537383,1.00880632614174,NA,0.0211857278595177,-404.22,0.956351856594465,1.00712539461062,1.009581850275,FALSE,4.50876009098462,4.48151813266187,4.53325142005195,0.967210394555965,0.0222262948818851,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P07585","Exp3",-0.175459298731727,NA,8.93860552735431,0.3804113866041,NA,0.0149648089126135,-462.62,0.502722409142094,0.370486074332701,0.3798550589,FALSE,4.31725158833607,4.2655753650383,4.3640529328332,0.349925441074773,0.0145943205444186,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P08254","Exp3",-0.199563778984465,NA,14.9434537089999,0.484245101182331,NA,0.0420986108003746,-288.85,0.844549439392352,0.476670681208077,0.480937665634375,FALSE,4.49824758190883,4.46819626321678,4.52524158683871,0.396740444033626,0.042815567895075,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P09237","Exp3",-0.194945730493829,NA,12.6161201148998,0.654328174615085,NA,0.0800842746887902,-180.82,0.906198577563883,0.639838485140677,0.6552881972125,FALSE,4.63574269311599,4.59870021151069,4.66878205981871,0.49511964783492,0.0802417729161666,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P09341","Exp3",-0.195918717266034,NA,16.9716066792517,0.418883325603155,NA,0.0412410046003489,-292.31,0.943654159296517,0.416142450837264,0.4192245739625,FALSE,4.66634398436883,4.63795183041411,4.69169520033763,0.336742564761802,0.0420948465879916,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P09603","Exp3",-0.15304597222335,NA,8.77045658537327,0.283025189803919,NA,0.00845841097105466,-558.47,0.88487904847121,0.280619132865634,0.283261483884375,FALSE,4.74760705657248,4.68730862790792,4.80214263752915,0.266344661942266,0.00880124983711227,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P0DJI8","Exp3",-0.187042922158584,NA,8.57680681118087,0.28503719086234,NA,0.0379072838835755,-306.47,0.553256175699177,0.27032557765441,0.286837476884375,FALSE,4.64734105588723,4.59221006225654,4.69653391277171,0.211022909117224,0.0372123570697825,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P13500","Exp3",-0.193567789750437,NA,13.0365381147982,0.807401612877794,NA,0.0404384665998679,-295.61,0.947294271570102,0.793008154147897,0.8065850904,FALSE,4.35122458460944,4.31544790075772,4.38343790493187,0.725708157200264,0.0409281978417086,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P16035","Exp3",-0.18210717421017,NA,9.56451330217331,0.953913472436406,NA,0.0316172740929895,-336.95,0.993021379515727,0.926410297854121,0.95458416374375,FALSE,4.14475233722382,4.09651221639692,4.18831195636758,0.891349615557771,0.0328395841816115,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P17936","Exp3",-0.19762120769487,NA,12.041035394991,0.339219888342982,NA,0.0421808720618283,-288.53,0.832534059052878,0.328741590579688,0.3397760283375,FALSE,4.5575833583146,4.51942288238851,4.59161600138263,0.255414284213843,0.043847188747418,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P24592","Exp3",-0.187677604841653,NA,9.80238599961495,0.499876875136102,NA,0.0206836842701103,-408.25,0.979828905614715,0.482200139577158,0.500479018665625,FALSE,4.14387651720519,4.09690488024542,4.18621421543613,0.459111650125404,0.0218470144009822,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P36222","Exp3",-0.187334524707573,NA,8.4734898802338,0.722480416922988,NA,0.06913113460441,-205.53,0.998259110036435,0.683385703575856,0.722347413571875,FALSE,4.44667067196325,4.39253230417534,4.49530611028602,0.584085144363055,0.0709185282679039,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P60568","Poly2",0.184300310681468,-0.00599603438035737,0.0020030204578984,NA,NA,0.0067172545287112,-597.19,0.524250229790722,0.190400854689135,0.184508954021875,TRUE,4.50532667350018,4.38336998787174,4.62252281179341,0.197943463079297,0.00630974389080869,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P80098","Exp3",-0.195904773572455,NA,6.6700470500503,0.343173703845483,NA,0.0313257136663326,-338.51,0.69546009098244,0.298742457787223,0.343879079884375,FALSE,4.00737403573191,3.94377633880466,4.06460334097755,0.28122765255171,0.0319102278104137,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q12805","Exp3",-0.183899954870888,NA,8.49723954062606,0.708767765835466,NA,0.0303936736105419,-343.58,0.98018142723433,0.676122604535938,0.708274987321875,FALSE,4.09817706983897,4.04600108603755,4.14537631407004,0.647487640100791,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q14393","Exp3",-0.18798578239131,NA,5.92002772486718,0.353636578775927,NA,0.0194925761060505,-418.21,0.899558869664214,0.308785404148242,0.35328676799375,FALSE,3.70721034725012,3.64000112269597,3.76819588296556,0.314301615781649,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q15113","Exp3",-0.190413751897932,NA,8.98607679428531,0.694874875473227,NA,0.0593281335808683,-231.22,0.900634391392647,0.658293645560857,0.69511924880625,FALSE,4.35736031081155,4.30653890438852,4.40302417459252,0.576462981644513,0.0597137758423893,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q15582","Hill",16.7649053280298,0.741472704715209,0.904980840221218,4.2615382529783,NA,0.0176518143895154,-433.92,0.657840931888086,0.884436565055875,0.905365603259375,FALSE,3.94272751823803,3.91531795307461,3.9674246542308,0.870061974480344,0.0176095336025502,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q16610","Exp3",-0.186398288455619,NA,8.53174221151949,0.513627644696387,NA,0.0284918158651826,-354.44,0.997422885305416,0.48747731915765,0.513490825275,FALSE,4.17569022020142,4.12304834816164,4.22320763615847,0.456507193544635,0.0281443240762711,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q9BY76","Exp3",-0.174020754845436,NA,5.31278907584648,0.663545793391621,NA,0.0328133315887327,-330.72,0.912821841863942,0.59415013137902,0.66379614315,FALSE,3.75113394485137,3.67416311300328,3.82110733085383,0.598169479972535,0.0323978181261041,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q9H2A7","Exp3",-0.180311528198975,NA,8.08484453260695,0.654079976315299,NA,0.0470680773978337,-270.11,0.970652037735196,0.624278027975365,0.65614754274375,FALSE,4.3921456702289,4.33321427936345,4.44515375969149,0.562011387948083,0.0481210883775105,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"Q9NP84","Exp3",-0.190260072189235,NA,14.8401391397133,0.28137383576233,NA,0.0164440574234142,-446.78,0.657128761138472,0.279135024931394,0.282405277571875,FALSE,4.55660387359501,4.52249133507067,4.58713771472498,0.249517162725047,0.0169361909081906,TRUE,TRUE,TRUE,TRUE,TRUE,"Berberine chloride"
"P15692","Exp3",0.157072970448505,NA,6.14685387175767,0.377688954139483,NA,0.0250011876750851,-376.4,0.647479331410172,0.377688999876244,0.376811445728125,TRUE,4.52296593901763,4.43459205672349,4.60433614909071,0.426813821078295,0.0255403442984307,TRUE,TRUE,TRUE,TRUE,TRUE,"Rifampicin"
"O00175","Exp3",0.189915558832848,NA,19.5316950295825,0.19132517420768,NA,0.0131372007528793,-484.5,0.79129847741103,0.191352573135499,0.190657983323437,TRUE,4.7348995134184,4.7051580571282,4.76190749873707,0.216932384829196,0.0135668874048321,TRUE,TRUE,TRUE,TRUE,TRUE,"Cucurbitacin I"
"O14625","Exp3",0.189153393066126,NA,19.4016366312088,0.190763310682368,NA,0.00994774964702979,-531.22,0.401901374210695,0.19079011282705,0.19055207775625,TRUE,4.69070309529397,4.66187728760566,4.71687063870866,0.21044757705031,0.00922918588113783,TRUE,TRUE,TRUE,TRUE,TRUE,"Cucurbitacin I"
"O43915","Exp3",0.158937037218149,NA,8.90527614468496,0.189845340437321,NA,0.00646257234196714,-603.68,0.96305132265649,0.190533720995568,0.189704957397812,TRUE,4.63023015857825,4.56934904003275,4.68575271804364,0.202630102081747,0.00667071920369972,TRUE,TRUE,TRUE,TRUE,TRUE,"Cucurbitacin I"
